user_id,day,reputation
1030,14,
455,14,
859,14,
481,14,
650,14,
989,14,
1010,14,
89,14,
115,14,
300,14,
463,14,
1058,14,
809,14,
1327,14,
939,14,
1153,14,
798,14,
728,14,
307,14,
1120,14,
1092,14,
1286,14,
1056,14,
79,14,
644,14,
713,14,
187,14,
388,14,
1097,14,
235,14,
324,14,
987,14,
946,14,
1108,14,
144,14,
988,14,
1320,14,
1332,14,
113,14,
582,14,
1328,14,
1256,14,
878,14,
895,14,
395,14,
586,14,
1243,14,
669,14,
538,14,
1157,14,
693,14,
245,14,
759,14,
35,15,6.401901997691912
55,15,1.8493940214462063
49,15,1.8493940214462063
10,15,1.8526349166573446
11,15,6.60047212658007
57,15,1.9068576249589633
36,15,1.957274703692885
15,15,1.9788519721710498
70,15,1.9795120295822985
73,15,1.9800897604194965
32,15,2.0
90,15,2.0
65,15,2.0
91,15,2.0
59,15,
46,15,
40,15,
114,15,
88,15,
58,15,
108,15,
107,15,
75,15,
94,15,
109,15,
98,15,
39,15,
86,15,
42,15,
126,15,
12,15,
43,15,
50,15,
37,15,
132,15,
165,15,
72,15,
68,15,
74,15,
92,15,
125,15,
163,15,
135,15,
142,15,
29,15,
63,15,
97,15,
210,15,
175,15,
67,15,
207,15,
78,15,
223,15,
191,15,
99,15,
130,15,
60,15,
257,15,
160,15,
102,15,
106,15,
103,15,
259,15,
33,15,
127,15,
236,15,
186,15,
238,15,
56,15,
4,15,
30,15,
278,15,
110,15,
28,15,
216,15,
269,15,
230,15,
148,15,
277,15,
243,15,
199,15,
267,15,
326,15,
200,15,
152,15,
178,15,
1,15,
80,15,
249,15,
227,15,
18,15,
312,15,
320,15,
8,15,
232,15,
121,15,
359,15,
111,15,
274,15,
133,15,
333,15,
208,15,
27,15,
64,15,
96,15,
138,15,
196,15,
360,15,
325,15,
112,15,
161,15,
397,15,
250,15,
164,15,
407,15,
370,15,
379,15,
389,15,
424,15,
398,15,
384,15,
53,15,
244,15,
146,15,
251,15,
310,15,
177,15,
412,15,
386,15,
337,15,
413,15,
318,15,
168,15,
409,15,
371,15,
440,15,
26,15,
369,15,
348,15,
54,15,
507,15,
129,15,
311,15,
335,15,
529,15,
206,15,
266,15,
467,15,
351,15,
215,15,
516,15,
505,15,
6,15,
610,15,
280,15,
617,15,
344,15,
122,15,
258,15,
530,15,
588,15,
436,15,
193,15,
556,15,
276,15,
119,15,
595,15,
13,15,
3,15,
233,15,
198,15,
476,15,
298,15,
380,15,
328,15,
554,15,
134,15,
695,15,
180,15,
446,15,
601,15,
167,15,
531,15,
228,15,
342,15,
339,15,
596,15,
698,15,
683,15,
636,15,
364,15,
289,15,
545,15,
559,15,
594,15,
548,15,
188,15,
466,15,
537,15,
718,15,
197,15,
478,15,
526,15,
194,15,
291,15,
625,15,
217,15,
567,15,
599,15,
283,15,
2,15,
716,15,
576,15,
707,15,
375,15,
185,15,
666,15,
679,15,
608,15,
687,15,
123,15,
480,15,
497,15,
214,15,
764,15,
768,15,
420,15,
734,15,
331,15,
580,15,
41,15,
790,15,
524,15,
620,15,
857,15,
788,15,
811,15,
141,15,
775,15,
846,15,
51,15,
677,15,
297,15,
746,15,
638,15,
192,15,
815,15,
886,15,
819,15,
226,15,
176,15,
416,15,
604,15,
329,15,
225,15,
814,15,
925,15,
796,15,
490,15,
539,15,
392,15,
733,15,
623,15,
837,15,
592,15,
323,15,
590,15,
451,15,
805,15,
204,15,
888,15,
816,15,
810,15,
521,15,
66,15,
45,15,
224,15,
1031,15,
876,15,
918,15,
579,15,
450,15,
426,15,
149,15,
363,15,
520,15,
854,15,
717,15,
536,15,
657,15,
400,15,
404,15,
391,15,
731,15,
1019,15,
696,15,
270,15,
686,15,
881,15,
513,15,
572,15,
933,15,
780,15,
848,15,
685,15,
549,15,
104,15,
316,15,
704,15,
515,15,
402,15,
699,15,
493,15,
952,15,
831,15,
871,15,
703,15,
968,15,
503,15,
308,15,
655,15,
1084,15,
456,15,
1057,15,
488,15,
356,15,
157,15,
124,15,
777,15,
870,15,
7,15,
273,15,
910,15,
237,15,
540,15,
1174,15,
495,15,
1082,15,
1052,15,
829,15,
931,15,
410,15,
1030,15,
455,15,
859,15,
481,15,
650,15,
989,15,
1010,15,
89,15,
115,15,
300,15,
463,15,
1058,15,
809,15,
1327,15,
939,15,
1153,15,
798,15,
728,15,
307,15,
1120,15,
1092,15,
1286,15,
1056,15,
79,15,
644,15,
713,15,
187,15,
388,15,
1097,15,
235,15,
324,15,
987,15,
946,15,
1108,15,
144,15,
988,15,
1320,15,
1332,15,
113,15,
582,15,
1328,15,
1256,15,
878,15,
895,15,
395,15,
586,15,
1243,15,
669,15,
538,15,
1157,15,
693,15,
245,15,
759,15,
35,16,6.300761524795344
55,16,1.8190385393848587
49,16,1.8190385393848587
10,16,1.8227580655328817
11,16,6.514092626859434
57,16,1.879550748741111
36,16,1.9333518989818508
15,16,1.955969636318744
70,16,1.957274703692885
73,16,1.9584173519294104
32,16,1.978604507388376
90,16,1.979759607869102
65,16,1.9799246772626797
91,16,1.9800072171206113
59,16,2.0
46,16,6.832735876885581
40,16,
114,16,
88,16,
58,16,
108,16,
107,16,
75,16,
94,16,
109,16,
98,16,
39,16,
86,16,
42,16,
126,16,
12,16,
43,16,
50,16,
37,16,
132,16,
165,16,
72,16,
68,16,
74,16,
92,16,
125,16,
163,16,
135,16,
142,16,
29,16,
63,16,
97,16,
210,16,
175,16,
67,16,
207,16,
78,16,
223,16,
191,16,
99,16,
130,16,
60,16,
257,16,
160,16,
102,16,
106,16,
103,16,
259,16,
33,16,
127,16,
236,16,
186,16,
238,16,
56,16,
4,16,
30,16,
278,16,
110,16,
28,16,
216,16,
269,16,
230,16,
148,16,
277,16,
243,16,
199,16,
267,16,
326,16,
200,16,
152,16,
178,16,
1,16,
80,16,
249,16,
227,16,
18,16,
312,16,
320,16,
8,16,
232,16,
121,16,
359,16,
111,16,
274,16,
133,16,
333,16,
208,16,
27,16,
64,16,
96,16,
138,16,
196,16,
360,16,
325,16,
112,16,
161,16,
397,16,
250,16,
164,16,
407,16,
370,16,
379,16,
389,16,
424,16,
398,16,
384,16,
53,16,
244,16,
146,16,
251,16,
310,16,
177,16,
412,16,
386,16,
337,16,
413,16,
318,16,
168,16,
409,16,
371,16,
440,16,
26,16,
369,16,
348,16,
54,16,
507,16,
129,16,
311,16,
335,16,
529,16,
206,16,
266,16,
467,16,
351,16,
215,16,
516,16,
505,16,
6,16,
610,16,
280,16,
617,16,
344,16,
122,16,
258,16,
530,16,
588,16,
436,16,
193,16,
556,16,
276,16,
119,16,
595,16,
13,16,
3,16,
233,16,
198,16,
476,16,
298,16,
380,16,
328,16,
554,16,
134,16,
695,16,
180,16,
446,16,
601,16,
167,16,
531,16,
228,16,
342,16,
339,16,
596,16,
698,16,
683,16,
636,16,
364,16,
289,16,
545,16,
559,16,
594,16,
548,16,
188,16,
466,16,
537,16,
718,16,
197,16,
478,16,
526,16,
194,16,
291,16,
625,16,
217,16,
567,16,
599,16,
283,16,
2,16,
716,16,
576,16,
707,16,
375,16,
185,16,
666,16,
679,16,
608,16,
687,16,
123,16,
480,16,
497,16,
214,16,
764,16,
768,16,
420,16,
734,16,
331,16,
580,16,
41,16,
790,16,
524,16,
620,16,
857,16,
788,16,
811,16,
141,16,
775,16,
846,16,
51,16,
677,16,
297,16,
746,16,
638,16,
192,16,
815,16,
886,16,
819,16,
226,16,
176,16,
416,16,
604,16,
329,16,
225,16,
814,16,
925,16,
796,16,
490,16,
539,16,
392,16,
733,16,
623,16,
837,16,
592,16,
323,16,
590,16,
451,16,
805,16,
204,16,
888,16,
816,16,
810,16,
521,16,
66,16,
45,16,
224,16,
1031,16,
876,16,
918,16,
579,16,
450,16,
426,16,
149,16,
363,16,
520,16,
854,16,
717,16,
536,16,
657,16,
400,16,
404,16,
391,16,
731,16,
1019,16,
696,16,
270,16,
686,16,
881,16,
513,16,
572,16,
933,16,
780,16,
848,16,
685,16,
549,16,
104,16,
316,16,
704,16,
515,16,
402,16,
699,16,
493,16,
952,16,
831,16,
871,16,
703,16,
968,16,
503,16,
308,16,
655,16,
1084,16,
456,16,
1057,16,
488,16,
356,16,
157,16,
124,16,
777,16,
870,16,
7,16,
273,16,
910,16,
237,16,
540,16,
1174,16,
495,16,
1082,16,
1052,16,
829,16,
931,16,
410,16,
1030,16,
455,16,
859,16,
481,16,
650,16,
989,16,
1010,16,
89,16,
115,16,
300,16,
463,16,
1058,16,
809,16,
1327,16,
939,16,
1153,16,
798,16,
728,16,
307,16,
1120,16,
1092,16,
1286,16,
1056,16,
79,16,
644,16,
713,16,
187,16,
388,16,
1097,16,
235,16,
324,16,
987,16,
946,16,
1108,16,
144,16,
988,16,
1320,16,
1332,16,
113,16,
582,16,
1328,16,
1256,16,
878,16,
895,16,
395,16,
586,16,
1243,16,
669,16,
538,16,
1157,16,
693,16,
245,16,
759,16,
35,17,6.195017701121894
55,17,1.7873921231640488
49,17,1.7873921231640488
10,17,1.7915696658078255
11,17,6.422414720584139
57,17,1.8507822817406874
36,17,1.9078117694394672
15,17,1.9314185470828689
70,17,1.9333518989818508
73,17,1.9350451693675346
32,17,1.9554804604304703
90,17,6.309624806855892
65,17,3.9769555328423314
91,17,1.9582540756349291
59,17,1.9793469945917985
46,17,6.764997182771929
40,17,2.0
114,17,2.0
88,17,2.0
58,17,2.0
108,17,2.0
107,17,2.0
75,17,2.0
94,17,2.0
109,17,
98,17,
39,17,
86,17,
42,17,
126,17,
12,17,
43,17,
50,17,
37,17,
132,17,
165,17,
72,17,
68,17,
74,17,
92,17,
125,17,
163,17,
135,17,
142,17,
29,17,
63,17,
97,17,
210,17,
175,17,
67,17,
207,17,
78,17,
223,17,
191,17,
99,17,
130,17,
60,17,
257,17,
160,17,
102,17,
106,17,
103,17,
259,17,
33,17,
127,17,
236,17,
186,17,
238,17,
56,17,
4,17,
30,17,
278,17,
110,17,
28,17,
216,17,
269,17,
230,17,
148,17,
277,17,
243,17,
199,17,
267,17,
326,17,
200,17,
152,17,
178,17,
1,17,
80,17,
249,17,
227,17,
18,17,
312,17,
320,17,
8,17,
232,17,
121,17,
359,17,
111,17,
274,17,
133,17,
333,17,
208,17,
27,17,
64,17,
96,17,
138,17,
196,17,
360,17,
325,17,
112,17,
161,17,
397,17,
250,17,
164,17,
407,17,
370,17,
379,17,
389,17,
424,17,
398,17,
384,17,
53,17,
244,17,
146,17,
251,17,
310,17,
177,17,
412,17,
386,17,
337,17,
413,17,
318,17,
168,17,
409,17,
371,17,
440,17,
26,17,
369,17,
348,17,
54,17,
507,17,
129,17,
311,17,
335,17,
529,17,
206,17,
266,17,
467,17,
351,17,
215,17,
516,17,
505,17,
6,17,
610,17,
280,17,
617,17,
344,17,
122,17,
258,17,
530,17,
588,17,
436,17,
193,17,
556,17,
276,17,
119,17,
595,17,
13,17,
3,17,
233,17,
198,17,
476,17,
298,17,
380,17,
328,17,
554,17,
134,17,
695,17,
180,17,
446,17,
601,17,
167,17,
531,17,
228,17,
342,17,
339,17,
596,17,
698,17,
683,17,
636,17,
364,17,
289,17,
545,17,
559,17,
594,17,
548,17,
188,17,
466,17,
537,17,
718,17,
197,17,
478,17,
526,17,
194,17,
291,17,
625,17,
217,17,
567,17,
599,17,
283,17,
2,17,
716,17,
576,17,
707,17,
375,17,
185,17,
666,17,
679,17,
608,17,
687,17,
123,17,
480,17,
497,17,
214,17,
764,17,
768,17,
420,17,
734,17,
331,17,
580,17,
41,17,
790,17,
524,17,
620,17,
857,17,
788,17,
811,17,
141,17,
775,17,
846,17,
51,17,
677,17,
297,17,
746,17,
638,17,
192,17,
815,17,
886,17,
819,17,
226,17,
176,17,
416,17,
604,17,
329,17,
225,17,
814,17,
925,17,
796,17,
490,17,
539,17,
392,17,
733,17,
623,17,
837,17,
592,17,
323,17,
590,17,
451,17,
805,17,
204,17,
888,17,
816,17,
810,17,
521,17,
66,17,
45,17,
224,17,
1031,17,
876,17,
918,17,
579,17,
450,17,
426,17,
149,17,
363,17,
520,17,
854,17,
717,17,
536,17,
657,17,
400,17,
404,17,
391,17,
731,17,
1019,17,
696,17,
270,17,
686,17,
881,17,
513,17,
572,17,
933,17,
780,17,
848,17,
685,17,
549,17,
104,17,
316,17,
704,17,
515,17,
402,17,
699,17,
493,17,
952,17,
831,17,
871,17,
703,17,
968,17,
503,17,
308,17,
655,17,
1084,17,
456,17,
1057,17,
488,17,
356,17,
157,17,
124,17,
777,17,
870,17,
7,17,
273,17,
910,17,
237,17,
540,17,
1174,17,
495,17,
1082,17,
1052,17,
829,17,
931,17,
410,17,
1030,17,
455,17,
859,17,
481,17,
650,17,
989,17,
1010,17,
89,17,
115,17,
300,17,
463,17,
1058,17,
809,17,
1327,17,
939,17,
1153,17,
798,17,
728,17,
307,17,
1120,17,
1092,17,
1286,17,
1056,17,
79,17,
644,17,
713,17,
187,17,
388,17,
1097,17,
235,17,
324,17,
987,17,
946,17,
1108,17,
144,17,
988,17,
1320,17,
1332,17,
113,17,
582,17,
1328,17,
1256,17,
878,17,
895,17,
395,17,
586,17,
1243,17,
669,17,
538,17,
1157,17,
693,17,
245,17,
759,17,
35,18,6.084957496330843
55,18,1.7545399738623608
49,18,1.7545399738623608
10,18,1.7591540019535725
11,18,6.325695041920048
57,18,1.8206316917182646
36,18,1.8807264232543486
15,18,1.9052684444659709
70,18,1.9078117694394672
73,18,1.910039963647119
32,18,1.9306940386669216
90,18,6.24290674635308
65,18,6.303993856750662
91,18,1.934803182832394
59,18,1.9569483552372928
46,18,6.6912321096287615
40,18,4.330750376825101
114,18,1.978769480471404
88,18,1.9788519721710498
58,18,1.9790169658873211
108,18,1.9790994679042335
107,18,1.9793469945917985
75,18,1.980172307159478
94,18,1.980172307159478
109,18,2.0
98,18,2.0
39,18,2.0
86,18,2.0
42,18,
126,18,
12,18,
43,18,
50,18,
37,18,
132,18,
165,18,
72,18,
68,18,
74,18,
92,18,
125,18,
163,18,
135,18,
142,18,
29,18,
63,18,
97,18,
210,18,
175,18,
67,18,
207,18,
78,18,
223,18,
191,18,
99,18,
130,18,
60,18,
257,18,
160,18,
102,18,
106,18,
103,18,
259,18,
33,18,
127,18,
236,18,
186,18,
238,18,
56,18,
4,18,
30,18,
278,18,
110,18,
28,18,
216,18,
269,18,
230,18,
148,18,
277,18,
243,18,
199,18,
267,18,
326,18,
200,18,
152,18,
178,18,
1,18,
80,18,
249,18,
227,18,
18,18,
312,18,
320,18,
8,18,
232,18,
121,18,
359,18,
111,18,
274,18,
133,18,
333,18,
208,18,
27,18,
64,18,
96,18,
138,18,
196,18,
360,18,
325,18,
112,18,
161,18,
397,18,
250,18,
164,18,
407,18,
370,18,
379,18,
389,18,
424,18,
398,18,
384,18,
53,18,
244,18,
146,18,
251,18,
310,18,
177,18,
412,18,
386,18,
337,18,
413,18,
318,18,
168,18,
409,18,
371,18,
440,18,
26,18,
369,18,
348,18,
54,18,
507,18,
129,18,
311,18,
335,18,
529,18,
206,18,
266,18,
467,18,
351,18,
215,18,
516,18,
505,18,
6,18,
610,18,
280,18,
617,18,
344,18,
122,18,
258,18,
530,18,
588,18,
436,18,
193,18,
556,18,
276,18,
119,18,
595,18,
13,18,
3,18,
233,18,
198,18,
476,18,
298,18,
380,18,
328,18,
554,18,
134,18,
695,18,
180,18,
446,18,
601,18,
167,18,
531,18,
228,18,
342,18,
339,18,
596,18,
698,18,
683,18,
636,18,
364,18,
289,18,
545,18,
559,18,
594,18,
548,18,
188,18,
466,18,
537,18,
718,18,
197,18,
478,18,
526,18,
194,18,
291,18,
625,18,
217,18,
567,18,
599,18,
283,18,
2,18,
716,18,
576,18,
707,18,
375,18,
185,18,
666,18,
679,18,
608,18,
687,18,
123,18,
480,18,
497,18,
214,18,
764,18,
768,18,
420,18,
734,18,
331,18,
580,18,
41,18,
790,18,
524,18,
620,18,
857,18,
788,18,
811,18,
141,18,
775,18,
846,18,
51,18,
677,18,
297,18,
746,18,
638,18,
192,18,
815,18,
886,18,
819,18,
226,18,
176,18,
416,18,
604,18,
329,18,
225,18,
814,18,
925,18,
796,18,
490,18,
539,18,
392,18,
733,18,
623,18,
837,18,
592,18,
323,18,
590,18,
451,18,
805,18,
204,18,
888,18,
816,18,
810,18,
521,18,
66,18,
45,18,
224,18,
1031,18,
876,18,
918,18,
579,18,
450,18,
426,18,
149,18,
363,18,
520,18,
854,18,
717,18,
536,18,
657,18,
400,18,
404,18,
391,18,
731,18,
1019,18,
696,18,
270,18,
686,18,
881,18,
513,18,
572,18,
933,18,
780,18,
848,18,
685,18,
549,18,
104,18,
316,18,
704,18,
515,18,
402,18,
699,18,
493,18,
952,18,
831,18,
871,18,
703,18,
968,18,
503,18,
308,18,
655,18,
1084,18,
456,18,
1057,18,
488,18,
356,18,
157,18,
124,18,
777,18,
870,18,
7,18,
273,18,
910,18,
237,18,
540,18,
1174,18,
495,18,
1082,18,
1052,18,
829,18,
931,18,
410,18,
1030,18,
455,18,
859,18,
481,18,
650,18,
989,18,
1010,18,
89,18,
115,18,
300,18,
463,18,
1058,18,
809,18,
1327,18,
939,18,
1153,18,
798,18,
728,18,
307,18,
1120,18,
1092,18,
1286,18,
1056,18,
79,18,
644,18,
713,18,
187,18,
388,18,
1097,18,
235,18,
324,18,
987,18,
946,18,
1108,18,
144,18,
988,18,
1320,18,
1332,18,
113,18,
582,18,
1328,18,
1256,18,
878,18,
895,18,
395,18,
586,18,
1243,18,
669,18,
538,18,
1157,18,
693,18,
245,18,
759,18,
35,19,5.970875760003411
55,19,1.7205693532525406
49,19,1.7205693532525406
10,19,1.7255975242205828
11,19,6.224201501265355
57,19,1.7891813044685168
36,19,1.8521715841422717
15,19,1.877592924179737
70,19,1.8807264232543486
73,19,1.8834725244463364
32,19,1.9043155719660287
90,19,6.170717269386822
65,19,6.241236842749697
91,19,1.9097214909303972
59,19,1.9328683796495618
46,19,6.611653094503581
40,19,9.42376297503825
114,19,1.9558065640941125
88,19,3.9739908410249987
58,19,1.9562958215592943
108,19,1.9564589345774808
107,19,1.9569483552372928
75,19,1.9585806418376244
94,19,1.9585806418376244
109,19,1.9791819733605216
98,19,1.9795945522376157
39,19,1.9796770783331692
86,19,1.9800072171206113
42,19,2.0
126,19,2.0
12,19,2.0
43,19,2.0
50,19,
37,19,
132,19,
165,19,
72,19,
68,19,
74,19,
92,19,
125,19,
163,19,
135,19,
142,19,
29,19,
63,19,
97,19,
210,19,
175,19,
67,19,
207,19,
78,19,
223,19,
191,19,
99,19,
130,19,
60,19,
257,19,
160,19,
102,19,
106,19,
103,19,
259,19,
33,19,
127,19,
236,19,
186,19,
238,19,
56,19,
4,19,
30,19,
278,19,
110,19,
28,19,
216,19,
269,19,
230,19,
148,19,
277,19,
243,19,
199,19,
267,19,
326,19,
200,19,
152,19,
178,19,
1,19,
80,19,
249,19,
227,19,
18,19,
312,19,
320,19,
8,19,
232,19,
121,19,
359,19,
111,19,
274,19,
133,19,
333,19,
208,19,
27,19,
64,19,
96,19,
138,19,
196,19,
360,19,
325,19,
112,19,
161,19,
397,19,
250,19,
164,19,
407,19,
370,19,
379,19,
389,19,
424,19,
398,19,
384,19,
53,19,
244,19,
146,19,
251,19,
310,19,
177,19,
412,19,
386,19,
337,19,
413,19,
318,19,
168,19,
409,19,
371,19,
440,19,
26,19,
369,19,
348,19,
54,19,
507,19,
129,19,
311,19,
335,19,
529,19,
206,19,
266,19,
467,19,
351,19,
215,19,
516,19,
505,19,
6,19,
610,19,
280,19,
617,19,
344,19,
122,19,
258,19,
530,19,
588,19,
436,19,
193,19,
556,19,
276,19,
119,19,
595,19,
13,19,
3,19,
233,19,
198,19,
476,19,
298,19,
380,19,
328,19,
554,19,
134,19,
695,19,
180,19,
446,19,
601,19,
167,19,
531,19,
228,19,
342,19,
339,19,
596,19,
698,19,
683,19,
636,19,
364,19,
289,19,
545,19,
559,19,
594,19,
548,19,
188,19,
466,19,
537,19,
718,19,
197,19,
478,19,
526,19,
194,19,
291,19,
625,19,
217,19,
567,19,
599,19,
283,19,
2,19,
716,19,
576,19,
707,19,
375,19,
185,19,
666,19,
679,19,
608,19,
687,19,
123,19,
480,19,
497,19,
214,19,
764,19,
768,19,
420,19,
734,19,
331,19,
580,19,
41,19,
790,19,
524,19,
620,19,
857,19,
788,19,
811,19,
141,19,
775,19,
846,19,
51,19,
677,19,
297,19,
746,19,
638,19,
192,19,
815,19,
886,19,
819,19,
226,19,
176,19,
416,19,
604,19,
329,19,
225,19,
814,19,
925,19,
796,19,
490,19,
539,19,
392,19,
733,19,
623,19,
837,19,
592,19,
323,19,
590,19,
451,19,
805,19,
204,19,
888,19,
816,19,
810,19,
521,19,
66,19,
45,19,
224,19,
1031,19,
876,19,
918,19,
579,19,
450,19,
426,19,
149,19,
363,19,
520,19,
854,19,
717,19,
536,19,
657,19,
400,19,
404,19,
391,19,
731,19,
1019,19,
696,19,
270,19,
686,19,
881,19,
513,19,
572,19,
933,19,
780,19,
848,19,
685,19,
549,19,
104,19,
316,19,
704,19,
515,19,
402,19,
699,19,
493,19,
952,19,
831,19,
871,19,
703,19,
968,19,
503,19,
308,19,
655,19,
1084,19,
456,19,
1057,19,
488,19,
356,19,
157,19,
124,19,
777,19,
870,19,
7,19,
273,19,
910,19,
237,19,
540,19,
1174,19,
495,19,
1082,19,
1052,19,
829,19,
931,19,
410,19,
1030,19,
455,19,
859,19,
481,19,
650,19,
989,19,
1010,19,
89,19,
115,19,
300,19,
463,19,
1058,19,
809,19,
1327,19,
939,19,
1153,19,
798,19,
728,19,
307,19,
1120,19,
1092,19,
1286,19,
1056,19,
79,19,
644,19,
713,19,
187,19,
388,19,
1097,19,
235,19,
324,19,
987,19,
946,19,
1108,19,
144,19,
988,19,
1320,19,
1332,19,
113,19,
582,19,
1328,19,
1256,19,
878,19,
895,19,
395,19,
586,19,
1243,19,
669,19,
538,19,
1157,19,
693,19,
245,19,
759,19,
35,20,5.85307391309319
55,20,1.6855692001945317
49,20,1.6855692001945317
10,20,1.6909884668864352
11,20,6.118212052201348
57,20,1.756515930743381
36,20,1.8222262393680992
15,20,1.8484690931455712
70,20,1.8521715841422717
73,20,1.8554173467800028
32,20,1.876419208470797
90,20,6.093263188547817
65,20,6.17292547775845
91,20,1.8830799789231656
59,20,1.907175620086057
46,20,6.526487494369645
40,20,9.32955935150487
114,20,1.9311770140739686
88,20,3.9337732745515273
58,20,1.9319017037303097
108,20,1.9321433273764073
107,20,1.9328683796495618
75,20,1.9352871861680185
94,20,1.9352871861680185
109,20,1.9566220611957867
98,20,1.9574378983287988
39,20,1.9576011065716377
86,20,1.9582540756349291
42,20,1.978274602483359
126,20,1.97843954805941
12,20,4.331666527723736
43,20,1.9788519721710498
50,20,4.33324996004336
37,20,4.333333333333334
132,20,
165,20,
72,20,
68,20,
74,20,
92,20,
125,20,
163,20,
135,20,
142,20,
29,20,
63,20,
97,20,
210,20,
175,20,
67,20,
207,20,
78,20,
223,20,
191,20,
99,20,
130,20,
60,20,
257,20,
160,20,
102,20,
106,20,
103,20,
259,20,
33,20,
127,20,
236,20,
186,20,
238,20,
56,20,
4,20,
30,20,
278,20,
110,20,
28,20,
216,20,
269,20,
230,20,
148,20,
277,20,
243,20,
199,20,
267,20,
326,20,
200,20,
152,20,
178,20,
1,20,
80,20,
249,20,
227,20,
18,20,
312,20,
320,20,
8,20,
232,20,
121,20,
359,20,
111,20,
274,20,
133,20,
333,20,
208,20,
27,20,
64,20,
96,20,
138,20,
196,20,
360,20,
325,20,
112,20,
161,20,
397,20,
250,20,
164,20,
407,20,
370,20,
379,20,
389,20,
424,20,
398,20,
384,20,
53,20,
244,20,
146,20,
251,20,
310,20,
177,20,
412,20,
386,20,
337,20,
413,20,
318,20,
168,20,
409,20,
371,20,
440,20,
26,20,
369,20,
348,20,
54,20,
507,20,
129,20,
311,20,
335,20,
529,20,
206,20,
266,20,
467,20,
351,20,
215,20,
516,20,
505,20,
6,20,
610,20,
280,20,
617,20,
344,20,
122,20,
258,20,
530,20,
588,20,
436,20,
193,20,
556,20,
276,20,
119,20,
595,20,
13,20,
3,20,
233,20,
198,20,
476,20,
298,20,
380,20,
328,20,
554,20,
134,20,
695,20,
180,20,
446,20,
601,20,
167,20,
531,20,
228,20,
342,20,
339,20,
596,20,
698,20,
683,20,
636,20,
364,20,
289,20,
545,20,
559,20,
594,20,
548,20,
188,20,
466,20,
537,20,
718,20,
197,20,
478,20,
526,20,
194,20,
291,20,
625,20,
217,20,
567,20,
599,20,
283,20,
2,20,
716,20,
576,20,
707,20,
375,20,
185,20,
666,20,
679,20,
608,20,
687,20,
123,20,
480,20,
497,20,
214,20,
764,20,
768,20,
420,20,
734,20,
331,20,
580,20,
41,20,
790,20,
524,20,
620,20,
857,20,
788,20,
811,20,
141,20,
775,20,
846,20,
51,20,
677,20,
297,20,
746,20,
638,20,
192,20,
815,20,
886,20,
819,20,
226,20,
176,20,
416,20,
604,20,
329,20,
225,20,
814,20,
925,20,
796,20,
490,20,
539,20,
392,20,
733,20,
623,20,
837,20,
592,20,
323,20,
590,20,
451,20,
805,20,
204,20,
888,20,
816,20,
810,20,
521,20,
66,20,
45,20,
224,20,
1031,20,
876,20,
918,20,
579,20,
450,20,
426,20,
149,20,
363,20,
520,20,
854,20,
717,20,
536,20,
657,20,
400,20,
404,20,
391,20,
731,20,
1019,20,
696,20,
270,20,
686,20,
881,20,
513,20,
572,20,
933,20,
780,20,
848,20,
685,20,
549,20,
104,20,
316,20,
704,20,
515,20,
402,20,
699,20,
493,20,
952,20,
831,20,
871,20,
703,20,
968,20,
503,20,
308,20,
655,20,
1084,20,
456,20,
1057,20,
488,20,
356,20,
157,20,
124,20,
777,20,
870,20,
7,20,
273,20,
910,20,
237,20,
540,20,
1174,20,
495,20,
1082,20,
1052,20,
829,20,
931,20,
410,20,
1030,20,
455,20,
859,20,
481,20,
650,20,
989,20,
1010,20,
89,20,
115,20,
300,20,
463,20,
1058,20,
809,20,
1327,20,
939,20,
1153,20,
798,20,
728,20,
307,20,
1120,20,
1092,20,
1286,20,
1056,20,
79,20,
644,20,
713,20,
187,20,
388,20,
1097,20,
235,20,
324,20,
987,20,
946,20,
1108,20,
144,20,
988,20,
1320,20,
1332,20,
113,20,
582,20,
1328,20,
1256,20,
878,20,
895,20,
395,20,
586,20,
1243,20,
669,20,
538,20,
1157,20,
693,20,
245,20,
759,20,
35,21,5.731858630714558
55,21,1.6496297459618825
49,21,1.6496297459618825
10,21,1.6554164647622878
11,21,6.008013427808186
57,21,1.7227224871187266
36,21,1.7909722767452625
15,21,1.817977212402052
70,21,1.8222262393680992
73,21,1.825952283648192
32,21,1.847082567959488
90,21,6.010764520461113
65,21,6.09925643011399
91,21,1.8549533183963933
59,21,1.8799425585634493
46,21,6.435976504956684
40,21,9.227061126843099
114,21,1.904950767334004
88,21,3.890068755018306
58,21,1.9059039576700276
108,21,1.9062217937597883
107,21,1.907175620086057
75,21,1.9103584894736116
94,21,1.9103584894736116
109,21,1.932384981242462
98,21,1.9335937040043938
39,21,1.9338355392695794
86,21,1.934803182832394
42,21,1.9548284162139307
126,21,1.9551544111400982
12,21,4.2846129391115735
43,21,1.955969636318744
50,21,4.287072664967364
37,21,6.832972056607145
132,21,2.0
165,21,2.0
72,21,2.0
68,21,2.0
74,21,2.0
92,21,2.0
125,21,4.33324996004336
163,21,2.0
135,21,
142,21,
29,21,
63,21,
97,21,
210,21,
175,21,
67,21,
207,21,
78,21,
223,21,
191,21,
99,21,
130,21,
60,21,
257,21,
160,21,
102,21,
106,21,
103,21,
259,21,
33,21,
127,21,
236,21,
186,21,
238,21,
56,21,
4,21,
30,21,
278,21,
110,21,
28,21,
216,21,
269,21,
230,21,
148,21,
277,21,
